city,city_ascii,country,iso2,state,county,display_ascii,nomin_id,osm_id,bb_min_lat,bb_max_lat,bb_min_lon,bb_max_lon,lon,lat,display_name,osm_type,place_class,place_type,importance,zoom,bb_center_lat,bb_center_lon
Temiskaming Shores,Temiskaming Shores,Canada,CA,Ontario,,"Temiskaming Shores, Ontario, Canada",14563856,1368552913,47.468731,47.548731,-79.7189029,-79.6389029,-79.6789029,47.508731,"New Liskeard, Temiskaming Shores, Timiskaming District, Northeastern Ontario, Ontario, P0J 1P0, Canada",node,place,town,0.7465480119372577,13.961998826979475,47.508731,-79.6789029
Richmond,Richmond,Canada,CA,British Columbia,,"Richmond, British Columbia, Canada",307729306,2221097,49.0860395,49.2619422,-123.3099703,-122.9572171,-123.137414,49.163168,"Richmond, British Columbia, Canada",relation,boundary,administrative,0.9180425701270166,13.572066351350745,49.173990849999996,-123.1335937
Saint-Constant,Saint-Constant,Canada,CA,Quebec,,"Saint-Constant, Quebec, Canada",259200822,7785153,45.2956168,45.3953618,-73.6568398,-73.5163209,-73.5704589,45.3724897,"Saint-Constant, Roussillon, Montérégie, Québec, Canada",relation,boundary,administrative,0.7325152929375698,13.908634309429294,45.3454893,-73.58658034999999
Mont-Laurier,Mont-Laurier,Canada,CA,Quebec,,"Mont-Laurier, Quebec, Canada",258524084,1490837,46.4380944,46.7089692,-75.7515336,-75.3999197,-75.4968899,46.5524071,"Mont-Laurier, Antoine-Labelle, Laurentides, Québec, Canada",relation,boundary,administrative,0.7315992956191817,13.339487491875735,46.5735318,-75.57572665000001
Stony Plain,Stony Plain,Canada,CA,Alberta,,"Stony Plain, Alberta, Canada",57291983,4868378627,53.4889862,53.5689862,-114.0448731,-113.9648731,-114.0048731,53.5289862,"Stony Plain, Town of Stony Plain, Alberta, T7Z 1Y1, Canada",node,place,town,0.7978821996429797,13.961998826979475,53.5289862,-114.0048731
Laval,Laval,Canada,CA,Quebec,,"Laval, Quebec, Canada",258292818,1438336,45.5109049,45.7007485,-73.8953597,-73.5235036,-73.73441730569056,45.60558895,"Laval, Laval (13), Deux-Montagnes, Montréal (06), Québec, Canada",relation,boundary,administrative,0.759442596646666,13.512198063479635,45.6058267,-73.70943165
Rigaud,Rigaud,Canada,CA,Quebec,,"Rigaud, Quebec, Canada",259025565,7696255,45.4299503,45.5340084,-74.4216539,-74.2092014,-74.3019608,45.4794481,"Rigaud, Vaudreuil-Soulanges, Montérégie, Québec, Canada",relation,boundary,administrative,0.6429037337152129,13.851939522758451,45.48197935,-74.31542765
Lloydminster,Lloydminster,Canada,CA,Saskatchewan,,"Lloydminster, Saskatchewan, Canada",306330134,12375088,53.2415017,53.3215899,-110.0069734,-109.9548611,-109.98633869751046,53.2816669,"City of Lloydminster, Saskatchewan, Canada",relation,boundary,administrative,0.8302819676166213,13.97759899938882,53.2815458,-109.98091725
Midland,Midland,Canada,CA,Ontario,,"Midland, Ontario, Canada",259016423,7476934,44.7014879,44.8029651,-79.9505238,-79.8111247,-79.885712,44.750147,"Midland, Simcoe County, Central Ontario, Ontario, Canada",relation,boundary,administrative,0.7241553169065635,13.907725012754119,44.7522265,-79.88082424999999
Yorkton,Yorkton,Canada,CA,Saskatchewan,,"Yorkton, Saskatchewan, Canada",157575,30002543,51.052045,51.372045,-102.621243,-102.301243,-102.461243,51.212045,"Yorkton, Saskatchewan, S3N 1C6, Canada",node,place,city,0.795203135950116,13.289341935483854,51.212045,-102.461243
Grimsby,Grimsby,Canada,CA,Ontario,,"Grimsby, Ontario, Canada",258519619,2712311,43.1325933,43.254844,-79.6496842,-79.5119324,-79.5606922,43.1932094,"Grimsby, Niagara Region, Golden Horseshoe, Ontario, Canada",relation,boundary,administrative,0.7016856024501765,13.888845610457656,43.19371865,-79.5808083
Central Elgin,Central Elgin,Canada,CA,Ontario,,"Central Elgin, Ontario, Canada",258689115,2911977,42.2075556,42.8926837,-81.2457222,-81.0320278,-81.13036440581115,42.531615450000004,"Central Elgin, Southwestern Ontario, Ontario, Canada",relation,boundary,administrative,0.7486682544076837,12.980984537443828,42.55011965,-81.138875
Stanley,Stanley,Canada,CA,Manitoba,,"Stanley, Manitoba, Canada",259463505,11947901,49.0002778,49.2665733,-98.273263,-97.8636973,-98.06575259591526,49.0999593,"Stanley, Manitoba, Canada",relation,boundary,administrative,0.78,13.242637805931908,49.13342555,-98.06848015
Blackfalds,Blackfalds,Canada,CA,Alberta,,"Blackfalds, Alberta, Canada",259444090,11890393,52.3682547,52.4049748,-113.8187535,-113.747493,-113.7831285922449,52.3865007,"Blackfalds, Alberta, Canada",relation,boundary,administrative,0.78,13.988507865910456,52.38661475,-113.78312325
Belleville,Belleville,Canada,CA,Ontario,,"Belleville, Ontario, Canada",114861,21542876,44.0033264,44.3233264,-77.5452556,-77.2252556,-77.3852556,44.1633264,"Belleville, Central Ontario, Ontario, K8N 2Z2, Canada",node,place,city,0.8108940726370588,13.289341935483854,44.1633264,-77.3852556
Thunder Bay,Thunder Bay,Canada,CA,Ontario,,"Thunder Bay, Ontario, Canada",259028413,7596931,48.2829818,48.5149964,-89.4275716,-89.0607679,-89.259796,48.406414,"Thunder Bay, Thunder Bay District, Northwestern Ontario, Ontario, Canada",relation,boundary,administrative,0.942470433781069,13.410533590571418,48.3989891,-89.24416975
Central Huron,Central Huron,Canada,CA,Ontario,,"Central Huron, Ontario, Canada",259559081,7486578,43.5466423,43.775088,-81.7326621,-81.3361428,-81.54332585139252,43.6600733,"Central Huron, Huron County, Southwestern Ontario, Ontario, Canada",relation,boundary,administrative,0.6336016192809101,13.372140890474308,43.66086515,-81.53440245
Plympton-Wyoming,Plympton-Wyoming,Canada,CA,Ontario,,"Plympton-Wyoming, Ontario, Canada",258920054,4008010,42.9288217,43.1186584,-82.2337497,-82.0009961,-82.1529152,43.0699736,"Plympton-Wyoming, Lambton County, Southwestern Ontario, Ontario, Canada",relation,boundary,administrative,0.6772775033536222,13.697244050032756,43.02374005,-82.11737289999999
Norwich,Norwich,Canada,CA,Ontario,,"Norwich, Ontario, Canada",259265781,7496362,42.8551384,43.151632,-80.753708,-80.5053888,-80.59756,42.987699,"Norwich, Oxford County, Southwestern Ontario, Ontario, Canada",relation,boundary,administrative,0.6327787078968705,13.490963456600756,43.0033852,-80.6295484
Châteauguay,Chateauguay,Canada,CA,Quebec,,"Chateauguay, Quebec, Canada",259044521,7785155,45.3035919,45.4217849,-73.8265105,-73.6749466,-73.7524319,45.3619066,"Châteauguay, Roussillon, Montérégie, Québec, Canada",relation,boundary,administrative,0.5528993157246234,13.881323498249863,45.362688399999996,-73.75072854999999
Inverness,Inverness,Canada,CA,Nova Scotia,,"Inverness, Nova Scotia, Canada",259179984,9261363,46.2124614,46.2496912,-61.3298553,-61.2818087,-61.3056432,46.2307181,"Inverness, Municipality of the County of Inverness, Inverness County, Nova Scotia, B0E 1N0, Canada",relation,boundary,administrative,0.7250039459623188,13.994309022744265,46.2310763,-61.305831999999995
Beauport,Beauport,Canada,CA,Quebec,,"Beauport, Quebec, Canada",259109629,8388238,46.8438802,46.9694721,-71.2851381,-71.1383345,-71.21279691763314,46.90711055,"Beauport, Québec, Québec (Agglomération), Capitale-Nationale, Québec, Canada",relation,boundary,administrative,0.6079923483567506,13.87765505866235,46.906676149999996,-71.2117363
Strathroy-Caradoc,Strathroy-Caradoc,Canada,CA,Ontario,,"Strathroy-Caradoc, Ontario, Canada",259191840,7499605,42.8079734,43.0049518,-81.6815846,-81.3875964,-81.55485268973419,42.9064729,"Strathroy-Caradoc, Middlesex County, Southwestern Ontario, Ontario, Canada",relation,boundary,administrative,0.7433866831324338,13.601081091469249,42.9064626,-81.53459050000001
Caledon,Caledon,Canada,CA,Ontario,,"Caledon, Ontario, Canada",258609860,4198908,43.674868,43.9897547,-80.1442605,-79.6948638,-79.9061036956765,43.827060149999994,"Caledon, Peel Region, Golden Horseshoe, Ontario, Canada",relation,boundary,administrative,0.7476523853043149,13.0153110201909,43.83231135,-79.91956214999999
Richmond Hill,Richmond Hill,Canada,CA,Ontario,,"Richmond Hill, Ontario, Canada",258666275,2407259,43.8275458,43.9776956,-79.485534,-79.3708618,-79.439392,43.880078,"Richmond Hill, York Region, Golden Horseshoe, Ontario, Canada",relation,boundary,administrative,0.8788069057938577,13.886198748196119,43.9026207,-79.4281979
Kelowna,Kelowna,Canada,CA,British Columbia,,"Kelowna, British Columbia, Canada",306624060,2221794,49.772822,50.0254575,-119.5890596,-119.3197826,-119.4959025,49.8879177,"Kelowna, Regional District of Central Okanagan, British Columbia, Canada",relation,boundary,administrative,0.9340864283561109,13.53017461691482,49.89913975,-119.45442109999999
South-West Oxford,South-West Oxford,Canada,CA,Ontario,,"South-West Oxford, Ontario, Canada",259166770,7496361,42.8295746,43.1217795,-80.9473251,-80.7050428,-80.82551139448444,42.97844085,"South-West Oxford, Oxford County, Southwestern Ontario, Ontario, Canada",relation,boundary,administrative,0.7611073642248937,13.510785662420567,42.97567705,-80.82618395
Beauharnois,Beauharnois,Canada,CA,Quebec,,"Beauharnois, Quebec, Canada",259041939,7765238,45.2415004,45.3579723,-73.9762707,-73.8118562,-73.875834,45.3139778,"Beauharnois, Beauharnois-Salaberry, Montérégie, Québec, Canada",relation,boundary,administrative,0.6472633970823335,13.872663901423378,45.29973635,-73.89406345
Brampton,Brampton,Canada,CA,Ontario,,"Brampton, Ontario, Canada",258376556,2407358,43.6018018,43.8480959,-79.8888473,-79.6302939,-79.7599337,43.6858146,"Brampton, Peel Region, Golden Horseshoe, Ontario, Canada",relation,boundary,administrative,0.8368914513324357,13.56064564182502,43.72494885,-79.75957059999999
Welland,Welland,Canada,CA,Ontario,,"Welland, Ontario, Canada",258521097,2387988,42.9192869,43.0427134,-79.2908147,-79.167167,-79.2484192,42.9922181,"Welland, Niagara Region, Golden Horseshoe, Ontario, Canada",relation,boundary,administrative,0.7548725815835339,13.899908371861057,42.98100015,-79.22899085
Penetanguishene,Penetanguishene,Canada,CA,Ontario,,"Penetanguishene, Ontario, Canada",259145048,7476933,44.7524894,44.829947,-79.9598692,-79.8420437,-79.9339487,44.7688035,"Penetanguishene, Simcoe County, Central Ontario, Ontario, Canada",relation,boundary,administrative,0.7174211450154456,13.942894807568923,44.7912182,-79.90095645
Trent Lakes,Trent Lakes,Canada,CA,Ontario,,"Trent Lakes, Ontario, Canada",259454161,7473848,44.4536559,44.8697752,-78.6550362,-78.2070919,-78.42532426406586,44.6630272,"Trent Lakes, Peterborough County, Central Ontario, Ontario, K0L 1J0, Canada",relation,boundary,administrative,0.6753513341109713,12.700779287387906,44.66171555,-78.43106405
Saint-Apollinaire,Saint-Apollinaire,Canada,CA,Quebec,,"Saint-Apollinaire, Quebec, Canada",259080007,8110658,46.5517492,46.6500328,-71.5826668,-71.3843549,-71.513786,46.61195,"Saint-Apollinaire, Lotbinière (MRC), Chaudière-Appalaches, Québec, G0S 2E0, Canada",relation,boundary,administrative,0.7265175794938813,13.870273599378024,46.600891000000004,-71.48351085
Conception Bay South,Conception Bay South,Canada,CA,Newfoundland and Labrador,,"Conception Bay South, Newfoundland and Labrador, Canada",296755818,2805032,47.4329401,47.580718,-53.1268913,-52.9093172,-52.9905179737796,47.50674745,"Conception Bay South, Newfoundland, Newfoundland and Labrador, Canada",relation,boundary,administrative,1.17,13.781554106285197,47.50682905,-53.01810424999999
Oakville,Oakville,Canada,CA,Ontario,,"Oakville, Ontario, Canada",258420148,2407500,43.3648541,43.5284371,-79.8109532,-79.6198948,-79.666672,43.447436,"Oakville, Halton Region, Golden Horseshoe, Ontario, Canada",relation,boundary,administrative,0.8189347407543103,13.787851417419427,43.4466456,-79.715424
Sainte-Julienne,Sainte-Julienne,Canada,CA,Quebec,,"Sainte-Julienne, Quebec, Canada",259027351,7704062,45.8899991,46.035479,-73.8271491,-73.6297689,-73.710013,45.9624229,"Sainte-Julienne, Montcalm, Lanaudière, Québec, J0K 2T0, Canada",relation,boundary,administrative,0.723810439554345,13.805642172628342,45.962739049999996,-73.728459
Halifax,Halifax,Canada,CA,Nova Scotia,,"Halifax, Nova Scotia, Canada",259160543,9092218,44.581167,44.7112114,-63.7226577,-63.5431999,-63.5859487,44.648618,"Halifax, Nova Scotia, Canada",relation,boundary,administrative,1.0057392838684596,13.843320556746953,44.6461892,-63.6329288
Hanover,Hanover,Canada,CA,Ontario,,"Hanover, Ontario, Canada",258993135,7480379,44.1331771,44.1735048,-81.0412315,-80.9935468,-81.0279572,44.1520712,"Hanover, Grey County, Southwestern Ontario, Ontario, Canada",relation,boundary,administrative,0.653386683132434,13.993368361357058,44.15334095,-81.01738915
Leduc,Leduc,Canada,CA,Alberta,,"Leduc, Alberta, Canada",306419037,11890372,53.2360565,53.3085756,-113.6104156,-113.488416,-113.5511681,53.2607825,"City of Leduc, Alberta, Canada",relation,boundary,administrative,0.7897729087146034,13.944850972681492,53.27231605,-113.54941579999999
Acton Vale,Acton Vale,Canada,CA,Quebec,,"Acton Vale, Quebec, Canada",259056818,7932244,45.6044996,45.6730103,-72.6575731,-72.4713127,-72.5654107,45.6471564,"Acton Vale, Acton, Montérégie, Québec, J0H 1A0, Canada",relation,boundary,administrative,0.7368032458193094,13.917429489531907,45.63875495,-72.56444289999999
Montmagny,Montmagny,Canada,CA,Quebec,,"Montmagny, Quebec, Canada",259222637,8188525,46.8776535,47.0021659,-70.6725844,-70.426165,-70.555916,46.9826328,"Montmagny, Montmagny (MRC), Chaudière-Appalaches, Québec, Canada",relation,boundary,administrative,0.6361586244933626,13.791856776329206,46.9399097,-70.5493747
Huron-Kinloss,Huron-Kinloss,Canada,CA,Ontario,,"Huron-Kinloss, Ontario, Canada",259224430,7486671,43.9079726,44.1607237,-81.7652147,-81.3680264,-81.54706912412098,44.03441265,"Huron-Kinloss, Bruce County, Southwestern Ontario, Ontario, N0G 2R0, Canada",relation,boundary,administrative,0.6827191885788625,13.303427232531872,44.03434815,-81.56662055000001
Sackville,Sackville,Canada,CA,New Brunswick,,"Sackville, New Brunswick, Canada",114683582,111878798,45.867529,45.9690037,-64.4562782,-64.3139846,-64.3655256,45.8999177,"Sackville, Sackville Parish, Westmorland County, New Brunswick / Nouveau-Brunswick, Canada",way,boundary,administrative,0.7699999999999999,13.905669415184821,45.918266349999996,-64.3851314
La Tuque,La Tuque,Canada,CA,Quebec,,"La Tuque, Quebec, Canada",258979270,7359866,47.0617487,49.0001006,-75.5210831,-71.8925244,-72.78511,47.441092,"La Tuque, La Tuque (agglomération), Mauricie, Québec, Canada",relation,boundary,administrative,0.7564791233868053,5.0,48.03092465,-73.70680375
Georgina,Georgina,Canada,CA,Ontario,,"Georgina, Ontario, Canada",258420222,2408844,44.1815706,44.5048574,-79.5196592,-79.1561488,-79.34615813017496,44.341595749999996,"Georgina, York Region, Golden Horseshoe, Ontario, Canada",relation,boundary,administrative,0.6612913055606819,13.183411690099556,44.343214,-79.33790400000001
Goderich,Goderich,Canada,CA,Ontario,,"Goderich, Ontario, Canada",259454797,7486672,43.7207354,43.7547456,-81.7422536,-81.6845758,-81.7110949,43.7430924,"Goderich, Huron County, Southwestern Ontario, Ontario, Canada",relation,boundary,administrative,0.7012395276486036,13.993097762438714,43.7377405,-81.7134147
Chester,Chester,Canada,CA,Nova Scotia,,"Chester, Nova Scotia, Canada",259524418,9232696,44.5250952,44.5595346,-64.2638349,-64.2141112,-64.2411853,44.5413322,"Chester, Chester District Municipality, Lunenburg County, Nova Scotia, B0J 1J0, Canada",relation,boundary,administrative,0.7699999999999999,13.994843721315137,44.5423149,-64.23897305
Victoriaville,Victoriaville,Canada,CA,Quebec,,"Victoriaville, Quebec, Canada",259061878,7997260,46.0011032,46.1225604,-72.0452493,-71.8916432,-71.9536674,46.0573705,"Victoriaville, Arthabaska, Centre-du-Québec, Québec, Canada",relation,boundary,administrative,0.6696954565677677,13.876118992290984,46.0618318,-71.96844625
Tracadie,Tracadie,Canada,CA,New Brunswick,,"Tracadie, New Brunswick, Canada",17050564,1739810994,47.4969819,47.5369819,-64.9320499,-64.8920499,-64.9120499,47.5169819,"Tracadie, Tracadie-Sheila, Saumarez Parish, Gloucester County, New Brunswick / Nouveau-Brunswick, E1X 1C8, Canada",node,place,suburb,0.695,13.995631671554255,47.516981900000005,-64.9120499
Antigonish,Antigonish,Canada,CA,Nova Scotia,,"Antigonish, Nova Scotia, Canada",259175616,9215793,45.6134059,45.6337675,-62.0153733,-61.9709683,-61.9904928,45.6213607,"Antigonish, Town of Antigonish, Municipality of the County of Antigonish, Nova Scotia, Canada",relation,boundary,administrative,0.8474435211249277,14.075451837953068,45.6235867,-61.9931708
Beckwith,Beckwith,Canada,CA,Ontario,,"Beckwith, Ontario, Canada",259105636,7046265,44.9830855,45.1915946,-76.2231261,-75.9410204,-76.08243025484217,45.087480049999996,"Beckwith, Lanark County, Eastern Ontario, Ontario, Canada",relation,boundary,administrative,0.5863219431370923,13.59468888658271,45.08734005,-76.08207325000001
Bromont,Bromont,Canada,CA,Quebec,,"Bromont, Quebec, Canada",259055260,7926995,45.2515846,45.3520478,-72.7994062,-72.5875798,-72.657394,45.318116,"Bromont, Brome-Missisquoi, Montérégie, Québec, Canada",relation,boundary,administrative,0.6505418663778668,13.857731697691662,45.301816200000005,-72.693493
Middlesex Centre,Middlesex Centre,Canada,CA,Ontario,,"Middlesex Centre, Ontario, Canada",259003135,7496384,42.8060862,43.1980294,-81.594612,-81.1785623,-81.45454153776102,43.0021908,"Middlesex Centre, Middlesex County, Southwestern Ontario, Ontario, Canada",relation,boundary,administrative,0.6986886794586238,12.86425185301092,43.0020578,-81.38658715
Peachland,Peachland,Canada,CA,British Columbia,,"Peachland, British Columbia, Canada",258307814,2221796,49.7398678,49.8057549,-119.7987117,-119.6626654,-119.75,49.766667,"Peachland, Westbank First Nation #9, Regional District of Central Okanagan, British Columbia, Canada",relation,boundary,administrative,0.788023194467641,13.944035411372308,49.77281135,-119.73068855
West Grey,West Grey,Canada,CA,Ontario,,"West Grey, Ontario, Canada",258993461,7478452,43.9678634,44.3424049,-81.0694145,-80.623695,-80.88357696068783,44.15537915,"West Grey, Grey County, Southwestern Ontario, Ontario, Canada",relation,boundary,administrative,0.6611073642248937,12.837117158960812,44.155134149999995,-80.84655475
